"ENSG00000000003"	3662.33538617959	-1.10356586514362	0.173752073860297	-6.35138240727373	2.1338850528141e-10	2.70700580913038e-09
"ENSG00000000460"	972.088223173604	-1.04768618025762	0.138603237446629	-7.55888678762679	4.06533538631962e-14	1.01188532140094e-12
"ENSG00000000938"	1911.67111755773	1.76547774323325	0.197908939478032	8.92065688336033	4.63530604105298e-19	2.47080095097798e-17
"ENSG00000001084"	9572.09912555453	-1.75656743586044	0.364686318495492	-4.81665296111773	1.45986264151083e-06	8.61296464459932e-06
"ENSG00000001626"	1697.29126556747	1.24982043777321	0.430441854016952	2.90357553781001	0.00368927961042147	0.00922882292789883
"ENSG00000002079"	31.2282849717091	-1.92786777101363	0.405360761767518	-4.75593089624028	1.97534036877626e-06	1.13057971181529e-05
"ENSG00000002587"	749.929351482779	-1.4462939420335	0.290216593831031	-4.98349843798234	6.24448181023797e-07	4.00704511977788e-06
"ENSG00000002726"	525.822541791718	-3.89818813029552	0.547459787372737	-7.12050130476787	1.07535215150604e-12	2.10974725266436e-11
"ENSG00000002745"	47.9032684763105	-3.0505883922634	0.48191321575938	-6.33016130810276	2.44905031896993e-10	3.06952984331779e-09
"ENSG00000002746"	139.102744437982	-2.53900219044512	0.317866314204662	-7.98764158699229	1.37544644631487e-15	4.3109831729383e-14
"ENSG00000003249"	563.713516414126	-1.68193629343727	0.287742745546455	-5.84527783747628	5.05723465217593e-09	4.97154081724817e-08
"ENSG00000003987"	367.803499200999	-1.81512814862906	0.44156625865754	-4.11065862266617	3.94532137589645e-05	0.000166067814748708
"ENSG00000004478"	6039.66156911322	-1.20887012857423	0.208195615779318	-5.80641491440242	6.3824683315545e-09	6.15578620693254e-08
"ENSG00000004776"	70.7017095497999	1.90842907064384	0.288510056179291	6.61477487446009	3.72117607149748e-11	5.44177587947696e-10
"ENSG00000004799"	3323.75376177946	1.77976790160957	0.322574638873376	5.51738322586545	3.4408456828534e-08	2.85070280266405e-07
"ENSG00000004838"	190.288532913284	1.69310816321429	0.357222901880588	4.73964058379508	2.14097647757114e-06	1.2144887307585e-05
"ENSG00000004846"	20.3084349593457	1.47439496429008	0.450218690287235	3.27484175157061	0.00105721177772598	0.00306632791080376
"ENSG00000004848"	67.2032986593684	-2.51829118880423	0.620930059042968	-4.05567608159548	4.99894968214994e-05	0.000205448783537947
"ENSG00000005001"	836.057887120383	-1.65405797675454	0.300118200606821	-5.51135510412275	3.56081496771685e-08	2.94160960331992e-07
"ENSG00000005073"	37.5735462711562	-4.65327481277022	0.730449551224701	-6.37042599994532	1.88503877656665e-10	2.4112962612941e-09
"ENSG00000005421"	106.821525276057	-1.88701332573699	0.546327504507294	-3.45399656830164	0.000552344404039841	0.0017303395456339
"ENSG00000005471"	131.786949291883	-1.106045501344	0.308940943432838	-3.58011951751695	0.000343437087005319	0.00113347559788252
"ENSG00000006016"	1416.81180508739	-3.66761980861294	0.645683776094298	-5.68021056808668	1.34529019417242e-08	1.2079722227844e-07
"ENSG00000006047"	188.361070698767	-4.009416015389	0.464486526315319	-8.63193179615976	6.03243534060833e-18	2.79413648216e-16
"ENSG00000006074"	9534.09237697477	1.8041015554778	0.335420520965227	5.37862606105973	7.50564191214471e-08	5.83930298982772e-07
"ENSG00000006118"	1510.91036973453	-2.30413006153691	0.275908720205561	-8.35105921922389	6.76534883120998e-17	2.69371098870395e-15
"ENSG00000006377"	109.92862406098	-7.60404544961037	0.869849121811576	-8.74179815664346	2.29429115999874e-18	1.12626164764553e-16
