"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000089116"	13.9109606400185	3.19224162871278	0.813706359651522	3.92308796760528	8.74212133519557e-05	0.00663853035648564
"ENSG00000089250"	253.426610750415	3.25201816424229	0.561678644717693	5.7898198459669	7.04619586979745e-09	5.22986841187644e-06
"ENSG00000090512"	36.6401124388912	4.30339963409123	0.908682922111871	4.73586498587394	2.18122768406319e-06	0.000456253343478272
"ENSG00000090932"	32.186793753719	2.64076036437612	0.686695128627409	3.84560812256607	0.00012025382238311	0.00811138468459839
"ENSG00000099399"	19.5134280543276	4.55537673873181	1.17472197332568	3.87783394043049	0.00010539061120312	0.00741569594242383
"ENSG00000100033"	2507.46667534605	-1.8252101783452	0.451085142911922	-4.0462653382082	5.20412423229077e-05	0.00455416177902465
"ENSG00000100604"	75.702075084541	4.00552226350649	0.762802371980987	5.2510616257055	1.51225070596075e-07	5.79922941557515e-05
"ENSG00000101977"	31.3355081530203	-2.06801537828075	0.407572785424508	-5.07397807762559	3.8958395905033e-07	0.000119519164183854
"ENSG00000102010"	139.90603776253	-1.49131336523698	0.378138942715378	-3.94382380859271	8.0192585568328e-05	0.006362590349454
"ENSG00000102195"	22.1161186082417	4.9508586071798	1.10801529677351	4.4682222543285	7.88723351563671e-06	0.00119196586047893
"ENSG00000102904"	90.5179170827213	-1.00032709918999	0.237426486581359	-4.21320769048743	2.51769355744323e-05	0.00273252882373638
"ENSG00000103740"	30.1775024246242	-1.32070756529771	0.274611982111976	-4.80935884567183	1.51415173486378e-06	0.000338986479452846
"ENSG00000103811"	20160.4018666171	-1.09507015917457	0.277252257253707	-3.94972495452941	7.82410478675448e-05	0.00625086204994562
"ENSG00000104267"	1995.2488957527	-1.2580365333464	0.302969862676461	-4.15234875915645	3.2908023454939e-05	0.00332098440109202
"ENSG00000104327"	240.210441388984	3.43712910603618	0.637589249712034	5.39082035587733	7.01367619800365e-08	3.16426814980129e-05
"ENSG00000104725"	282.464016173321	3.27860074358749	0.723306689911734	4.53279471808505	5.82083780622798e-06	0.000930080951968748
"ENSG00000105889"	163.316670195397	1.76668405670957	0.418064527578897	4.22586452608363	2.3802516655096e-05	0.00262873647639107
"ENSG00000107518"	128.73310299107	2.29739593807299	0.568461151246099	4.04142997817347	5.31262450841266e-05	0.00461276140807799
"ENSG00000110680"	537.827074395418	3.89265281209913	0.850241173915957	4.57829252630843	4.68786814024731e-06	0.000787322321452192
"ENSG00000111012"	489.237955598224	-1.07081985311071	0.283249383047393	-3.78048432653264	0.000156523573348636	0.00970741482258426
"ENSG00000111215"	144.924055227757	-1.28132663860537	0.26379081835073	-4.85735874590507	1.18961945031839e-06	0.000285124520128916
"ENSG00000111404"	111.212126988373	-2.68973824761261	0.595211107711718	-4.51896514155	6.21426240041739e-06	0.000986096300491061
"ENSG00000111432"	490.457799051507	2.06058970591235	0.542774701161186	3.79639968757574	0.00014681272965277	0.00933153065353752
"ENSG00000113396"	36.7420425101961	-2.65446908427731	0.489160630032575	-5.42657957591667	5.74442208267302e-08	2.75361266042132e-05
"ENSG00000114638"	1618.71389174921	7.40522301345076	0.994352134507203	7.44728427331306	9.52811695377711e-14	7.30774809964858e-10
"ENSG00000114948"	2074.21133793304	2.70639584414701	0.568649362342273	4.75934033056738	1.94226702082466e-06	0.000409996531028942
"ENSG00000115138"	14.2911240537179	2.89926417885033	0.593853097356717	4.88212352811692	1.04949474721594e-06	0.000265360710315293
"ENSG00000116147"	50.3768447219306	3.26861524814671	0.549973468584532	5.94322350959792	2.79470956083144e-09	2.47321047250656e-06
"ENSG00000117407"	235.451497031251	1.74414003717294	0.449006000868068	3.88444705371638	0.000102563039429541	0.00730610827936322
"ENSG00000118004"	70.1813941790101	1.57211151609162	0.401269226339378	3.91784720306957	8.93433063952181e-05	0.00667412575279448
"ENSG00000119125"	621.903843965046	4.14808585327993	0.667848974155592	6.21111361071512	5.26104178565545e-10	6.05256552230731e-07
"ENSG00000120057"	54.4996135003295	-2.82723643303668	0.571654451019963	-4.94570877213015	7.5867311120611e-07	0.000202980344369086
"ENSG00000120645"	125.725291415098	1.37277586008261	0.342244756703161	4.01109391216548	6.04380617632962e-05	0.00505679768404248
"ENSG00000122733"	95.8390430255428	2.08703279976422	0.435111439552744	4.7965477577641	1.6142348451284e-06	0.000349411670685076
"ENSG00000123838"	14769.0235701404	-1.962999043591	0.502375811093207	-3.90743144921602	9.32824951833513e-05	0.00679220547998016
"ENSG00000124479"	41.9815351541504	-2.25946048185017	0.534529390110662	-4.22700888604535	2.3681831877126e-05	0.00262873647639107
"ENSG00000124593"	993.566212338121	-1.02211503867294	0.244559243662569	-4.17941691087011	2.9225747361126e-05	0.00308465697721169
"ENSG00000124713"	29.2267562674726	-1.0745169754354	0.281250527430747	-3.82049763693324	0.000133182681340852	0.00868102072229932
"ENSG00000125285"	360.667441384824	2.89057842163072	0.570979270745775	5.06249275539414	4.13809794960883e-07	0.000120523412307025
"ENSG00000125780"	54.5431893501243	2.05051888635799	0.525990969596153	3.8983918068638	9.68336484261364e-05	0.00702853443734061
"ENSG00000128040"	26.7832833521192	1.86737964264919	0.464060078753825	4.02400406357685	5.72169290616968e-05	0.00487594192881697
"ENSG00000129151"	129.176258475814	-2.75607141363591	0.471823553428173	-5.84131799612559	5.17894388080526e-09	4.1090455087396e-06
"ENSG00000131016"	4842.49019214324	-1.25153931456678	0.299136006979306	-4.18384709752899	2.86616926252594e-05	0.00305313372969719
"ENSG00000132185"	378.77877451414	1.51066058231326	0.362162307735548	4.17122530436368	3.02966123573803e-05	0.00312598544273975
"ENSG00000132639"	341.332969919115	1.69187936164902	0.431043057057722	3.92508203982615	8.67001846661453e-05	0.00663232515891644
"ENSG00000132874"	87.7145275132291	2.64331105768229	0.619276400803356	4.26838654638423	1.96891924707646e-05	0.00237519043334709
"ENSG00000133048"	8693.0232832226	-1.39276163717612	0.332111856653922	-4.19365225682819	2.74498682379983e-05	0.00293764659668885
"ENSG00000133067"	289.878759812939	-1.57887881202162	0.385190854141497	-4.09895197418584	4.15025133781514e-05	0.00391365299310608
"ENSG00000133636"	6253.62531910755	6.1645033137013	0.835404545819041	7.37906364593402	1.59406620287149e-13	9.16946731546753e-10
"ENSG00000135111"	1405.4728803303	-1.07676268123607	0.253723423316343	-4.24384421099961	2.19722919505872e-05	0.00255333568429829
"ENSG00000135324"	314.630899739057	3.15434809215888	0.574991029629943	5.48590835267287	4.11350132180954e-08	2.15108072530717e-05
"ENSG00000136928"	180.892424609741	-2.27775382733329	0.536057888037667	-4.24908182150141	2.14648511866822e-05	0.00253274236386857
"ENSG00000137198"	446.687428116511	-1.39605009202075	0.257476915781186	-5.42203982747395	5.89227493382436e-08	2.76684395821152e-05
"ENSG00000138829"	1917.01802364226	2.42431238927804	0.608999364007312	3.98081267823613	6.86800573955499e-05	0.00570490772784912
"ENSG00000139055"	752.998503822821	-1.18645031890322	0.305567666318992	-3.88277442176964	0.000103271364457645	0.00733386057038874
"ENSG00000139352"	278.6730351366	4.61363333148154	0.840665610182849	5.48807192253059	4.06344622911411e-08	2.15108072530717e-05
"ENSG00000139364"	71.6919776371069	-2.19980829434062	0.380669864543938	-5.77878234983507	7.52431879177981e-09	5.41022034625192e-06
"ENSG00000139973"	38.5015459935625	-2.20307184305944	0.538842951404554	-4.08852307952973	4.34128360307921e-05	0.00404524236844667
"ENSG00000140519"	748.235273770606	4.19018960578312	0.826682037796454	5.06868350127964	4.00576677059047e-07	0.000119699594317553
"ENSG00000143469"	142.022161174967	3.89698242370267	0.731572136723832	5.32686009769913	9.99250688098936e-08	4.1056712647265e-05
"ENSG00000143473"	24.1585498550863	3.50286641360854	0.717136242451943	4.88452013195145	1.0368104943607e-06	0.000265066362941614
"ENSG00000144191"	271.134698035182	2.70758069955081	0.689797832230244	3.92518006442076	8.66648856371445e-05	0.00663232515891644
"ENSG00000144847"	210.475905286741	2.06465248868696	0.522096388211436	3.95454275360899	7.66811594894605e-05	0.00618886879439022
"ENSG00000144857"	564.975251898608	-1.13032777703294	0.292047858139982	-3.87035119597133	0.000108678677450654	0.00760057048468722
"ENSG00000144893"	166.332193001975	1.5103906864026	0.345807211436408	4.36772466406575	1.2554762551412e-05	0.0016697834193378
"ENSG00000145087"	147.563345965219	4.5644593896195	0.793025910391026	5.75575063791907	8.62576360050548e-09	5.83735866717737e-06
"ENSG00000145198"	25.3872987612791	2.04612282902666	0.479401782761353	4.26807513572644	1.97166922842928e-05	0.00237519043334709
"ENSG00000145526"	20.1869977337856	5.3194576997944	1.03048563160599	5.16208818118516	2.44210195003525e-07	8.64466519513246e-05
"ENSG00000145920"	185.138562489703	5.44907065385358	0.895413724213865	6.08553399004201	1.16103688792533e-09	1.21428626155791e-06
"ENSG00000147402"	148.73413154044	3.01101583160261	0.655019460930719	4.5968341571474	4.28958779407239e-06	0.000753428439342073
"ENSG00000147465"	38.5506493752033	2.30248476644012	0.555424364419571	4.14545150327761	3.39144777427899e-05	0.00339043227832301
"ENSG00000148053"	8332.3122872931	4.03252875040989	0.630830024412788	6.39241728255341	1.63283562640026e-10	2.34811968299023e-07
"ENSG00000148600"	382.10731477026	2.21709142779853	0.511574534908063	4.33385807250349	1.46518654656788e-05	0.0019154816619307
"ENSG00000148798"	220.248630701584	3.47466242125065	0.656400006819638	5.29351368852956	1.19988255961089e-07	4.76001686449775e-05
"ENSG00000148942"	111.509757852614	2.46935347639708	0.515382509899326	4.79130243841499	1.65702130130898e-06	0.000353022251127948
"ENSG00000150551"	96.0459922988532	-1.91865188682277	0.39435708607782	-4.86526540173327	1.14303319570094e-06	0.00027978777446684
"ENSG00000151640"	75.6535244992173	1.84006368053918	0.435502280659524	4.22515280000966	2.3877870553511e-05	0.00262873647639107
"ENSG00000152092"	81.4336638529987	2.61893424327255	0.606289704154116	4.3196086381286	1.56306148021437e-05	0.00202047649428384
"ENSG00000152268"	5858.52941707944	-1.37535317621749	0.269366061855707	-5.105888866409	3.29243157896226e-07	0.000108222226000489
"ENSG00000154165"	283.220352562038	2.22249256744052	0.350063867248035	6.34882024503772	2.16972375702595e-10	2.77350966252278e-07
"ENSG00000154277"	3440.43553029274	1.84356873688689	0.456097535723677	4.04204932605425	5.29860827075757e-05	0.00461276140807799
"ENSG00000154917"	1593.05464201086	1.48162064789242	0.388770917015369	3.81103776812051	0.000138384620247853	0.00889411097006386
"ENSG00000156076"	3686.44227009058	-2.45838127632895	0.633789943282079	-3.87885813334025	0.000104947934052183	0.00741569594242383
"ENSG00000156096"	37.201885798858	2.60851629774633	0.60502223135752	4.31143875803285	1.62195699650862e-05	0.00206185682500921
"ENSG00000156140"	300.380766582906	-1.39136393287697	0.276130628059881	-5.03878886110105	4.6848694978372e-07	0.000133079212686094
"ENSG00000156427"	58.4777575970954	-1.47228952701746	0.374612038106578	-3.93017142337157	8.48853210239662e-05	0.00661821974734598
"ENSG00000157890"	127.512918649652	-3.43493549577114	0.521223413736259	-6.59014043737726	4.39410732777097e-11	9.02818278762623e-08
"ENSG00000159217"	356.62642142432	3.26602120798229	0.701513663981087	4.65567725288147	3.22917451906127e-06	0.000614050219083313
"ENSG00000159263"	230.382981691142	1.6674414628348	0.411352138427796	4.05356216016725	5.0443588308904e-05	0.00448129931814506
"ENSG00000159337"	57.930398975934	1.75535817356711	0.450917202286388	3.89286140485775	9.9068755588102e-05	0.00712493247620354
"ENSG00000159648"	103.635395752284	-3.38368006837833	0.465465620834216	-7.26945217202945	3.6094828986732e-13	1.66101184031143e-09
"ENSG00000159674"	695.296743193582	-1.57544024893042	0.286636568836596	-5.49629886837132	3.8784498464555e-08	2.12474410754987e-05
"ENSG00000159708"	361.756073541996	-2.15517280387126	0.358850089183314	-6.00577474782321	1.90420406839324e-09	1.89470484695265e-06
"ENSG00000160111"	926.497720434731	-1.57153269756006	0.370299438642519	-4.24395106652373	2.1961826200486e-05	0.00255333568429829
"ENSG00000160678"	55.9691859932915	-1.08018986254644	0.252337108685213	-4.28074122024582	1.86271859993636e-05	0.00226768742147808
"ENSG00000162669"	56.7169498117021	1.36436045016304	0.336466744940303	4.05496373915084	5.01420805099922e-05	0.00448129931814506
"ENSG00000163053"	2073.21446645365	2.14581809034557	0.393176053576497	5.45765203863841	4.82471977012821e-08	2.41330385197565e-05
"ENSG00000163209"	1236.80900838318	4.88226010178898	0.947578507775427	5.15235419727993	2.57236598272591e-07	8.70405424949125e-05
"ENSG00000163286"	44.1414756701107	3.06443401143235	0.779913166430002	3.92919897154652	8.52292971166297e-05	0.00661821974734598
"ENSG00000163485"	290.375914181952	-1.91810363997591	0.372172426255396	-5.15380373359431	2.55255099027581e-07	8.70405424949125e-05
"ENSG00000163631"	56.1041651645847	-2.44466381098789	0.559524110235691	-4.36918403741014	1.24711635788394e-05	0.00166830815572974
"ENSG00000164176"	5800.69460699022	-1.1848415193255	0.259963167212946	-4.55772843525543	5.1709836385844e-06	0.000837881426339355
"ENSG00000164411"	137.56163696253	2.17340156511874	0.553858585701742	3.92410918820556	8.7051249423824e-05	0.00663232515891644
"ENSG00000164616"	33.6793410713683	6.43009391592502	1.38918626148341	4.62867658153977	3.68009986709688e-06	0.000672027125730414
"ENSG00000164675"	64.8506775221401	-1.04031095436581	0.25244900243392	-4.12087567919038	3.77435064939271e-05	0.00364890899545701
"ENSG00000164736"	115.136847502203	-1.64576344259671	0.24697746633149	-6.66361780709091	2.67167699006076e-11	7.28824191141061e-08
"ENSG00000165643"	9.78612847215225	6.04807262353209	1.36225912406676	4.43973728395869	9.00687596603153e-06	0.00131999496243579
"ENSG00000166206"	783.880974860575	2.27742489039463	0.513852044196094	4.43206350177625	9.33355184758941e-06	0.0013506647450389
"ENSG00000166492"	21.6043131946716	-1.39904910421211	0.285910457096666	-4.89331211743366	9.91529694721217e-07	0.000259251213020915
"ENSG00000166634"	24.2821827911171	4.72944282004978	1.1493149344276	4.1150103234369	3.87162086586804e-05	0.00372728554404844
"ENSG00000167941"	195.442861088511	3.66817504393658	0.75056950036384	4.88718905065876	1.02285864790835e-06	0.0002644376924688
"ENSG00000168077"	1345.89358037492	-1.24781856336973	0.27174803588645	-4.59182182973028	4.39393415510277e-06	0.00076015060883278
"ENSG00000168309"	1195.4756048061	-2.07172200512262	0.323312257679299	-6.40780532106397	1.47629243371141e-10	2.26453417381773e-07
"ENSG00000168490"	81.5853673117827	-1.57603042206472	0.340081016205801	-4.63427932452126	3.58183090459816e-06	0.000659314778271193
"ENSG00000168676"	40.6386685962814	-2.13467717159287	0.356255361700082	-5.99198608943316	2.07293661358375e-09	1.90784794167794e-06
"ENSG00000169297"	138.66400306852	7.81821122825587	1.30309118599484	5.99974223775219	1.97630997987151e-09	1.89470484695265e-06
"ENSG00000169347"	40.5664415029776	5.22096447896487	1.13874664127613	4.58483414108165	4.54346953016673e-06	0.000774375484589676
"ENSG00000169418"	709.364226143226	-1.53655578645584	0.276636055191454	-5.55443065941791	2.78518044511537e-08	1.64318504773486e-05
"ENSG00000169474"	333.455215867203	4.54868720111976	0.986985357705221	4.60866735824291	4.05258097004351e-06	0.00072283593441652
"ENSG00000169860"	757.27850408999	1.44279967478443	0.367855934389653	3.92218675818926	8.77489335303505e-05	0.0066414974065784
"ENSG00000169862"	235.408700228387	4.32655276133406	0.659309685616091	6.56224662813973	5.30030541639264e-11	9.02818278762623e-08
"ENSG00000170627"	205.096058576743	3.00672203074641	0.472063709089978	6.36931408377615	1.8987542445589e-10	2.56990802429739e-07
"ENSG00000171234"	50.2888233438808	-2.38358064325098	0.604584995197176	-3.94250711179759	8.06342584429402e-05	0.00637564829042478
"ENSG00000171401"	1575.71357283253	3.81162404616116	0.76081867739344	5.00989809979398	5.44588630594776e-07	0.000152810241479941
"ENSG00000171560"	3006.34589219282	2.57384442631068	0.666625461231104	3.86100528107249	0.000112921462430442	0.00772590982828367
"ENSG00000171658"	2614.14391610106	4.44688375089403	0.678197660004481	6.55691402837434	5.49326607096211e-11	9.02818278762623e-08
"ENSG00000171759"	137.857473266543	2.7485147932807	0.655153558888696	4.19522225895082	2.72604142996272e-05	0.00293100407766412
"ENSG00000172771"	89.711439056014	-1.03929167663617	0.269699626198406	-3.85351545082087	0.000116433912200089	0.00787949378179953
"ENSG00000172828"	335.565734152183	-1.81562542553519	0.410463814415646	-4.42335076021253	9.71817703984483e-06	0.00138666366075147
"ENSG00000173253"	337.590567217827	2.77417640342658	0.589486815839603	4.70608727605779	2.52516446069361e-06	0.000514172646691144
"ENSG00000173404"	29.472536129678	2.43184940406573	0.615844626488585	3.94880347975368	7.85427969798188e-05	0.00625325680176004
"ENSG00000173805"	445.102725398194	2.99659811235431	0.588630596504255	5.09079570472624	3.56564035662317e-07	0.000113946970785476
"ENSG00000174788"	20.289893353652	-1.1747621159631	0.309342779741257	-3.79760638650012	0.000146100078198143	0.00931195761568164
"ENSG00000175147"	65.3488313931703	-1.80107890686029	0.274252981498299	-6.56721723505297	5.12642335059372e-11	9.02818278762623e-08
"ENSG00000175697"	119.56522903511	1.68553979294538	0.3923174384875	4.29636724649212	1.73619862358347e-05	0.00214149792374347
"ENSG00000175868"	26.5764656542272	2.93786613943376	0.630699325738439	4.65810889522362	3.19127400633721e-06	0.000611900196765106
"ENSG00000177301"	47.0190603335819	1.33033688930552	0.33961079713986	3.91723967703432	8.95686859464355e-05	0.00667412575279448
"ENSG00000177699"	40.3333617750227	-1.85136719092256	0.385016854500087	-4.80853544275719	1.52040075005893e-06	0.000338986479452846
"ENSG00000177791"	94.3280241521523	-1.5061306892969	0.355542968536191	-4.23614252729509	2.27392470410588e-05	0.00260302156799861
"ENSG00000178233"	15.484494944458	3.93794480630923	0.74111644708662	5.31353044692175	1.07521460879173e-07	4.3402829708226e-05
"ENSG00000178734"	10.7390257044099	-1.55405113056731	0.396770139850488	-3.91675424756739	8.97491561097248e-05	0.00667412575279448
"ENSG00000178826"	193.404495165902	-1.52367399263549	0.37656900661812	-4.0462012695077	5.20554803721797e-05	0.00455416177902465
"ENSG00000178919"	1141.76351211049	3.90324600291053	0.755087017221637	5.16926647378024	2.35014598051819e-07	8.52202236027036e-05
"ENSG00000179059"	59.227537363848	3.60587670682227	0.853384344197508	4.22538417928572	2.38533484397992e-05	0.00262873647639107
"ENSG00000179242"	63.1494804959083	-1.68164990693364	0.439429234580442	-3.82689583349921	0.00012976939705439	0.00858006912880593
"ENSG00000179915"	124.961759050754	2.58599799290709	0.675221198148805	3.82985309110096	0.00012821978324632	0.00850204320667024
"ENSG00000180318"	23.8524781486542	3.53380934438965	0.879337954823484	4.01871581342013	5.85161971992534e-05	0.00496826266183624
"ENSG00000180336"	95.450923359783	1.63017291533359	0.41706755759245	3.90865433107256	9.28116493466906e-05	0.00677987639715684
"ENSG00000180347"	183.643095172418	-2.725803775148	0.69262611895613	-3.93546200547001	8.30368008346748e-05	0.00652079778295233
"ENSG00000180509"	188.27255634558	-1.59838755978784	0.270674382522255	-5.90520441902707	3.52209745066309e-09	3.0014792682336e-06
"ENSG00000180525"	40.7610741125179	2.4134212062396	0.537154818946783	4.49297133919728	7.02362403982983e-06	0.0011068942844688
"ENSG00000181085"	284.185328747105	-1.68133306205776	0.358255696802449	-4.69310907562453	2.69083924519349e-06	0.000533737243040146
"ENSG00000181234"	47.8504577555634	-3.32603432809364	0.567527417030289	-5.86057030600891	4.61280184544904e-09	3.79056991649775e-06
"ENSG00000181449"	2730.24307398694	2.44557187339132	0.554594549255924	4.40965724721319	1.03534356608175e-05	0.00145257439707164
"ENSG00000182050"	25.5695151666954	2.76783051615475	0.66817179848722	4.14239350182286	3.43699980219034e-05	0.00340870381243955
"ENSG00000183091"	439.660739364879	1.44598948337603	0.310008474355023	4.66435469670445	3.09586991703927e-06	0.000603118763393811
"ENSG00000183166"	25.2284990841552	4.7035196071942	0.811535700000956	5.79582587332715	6.79857753193765e-09	5.21428234774512e-06
"ENSG00000183379"	37.1537977161277	-1.5337962924382	0.343196004204095	-4.46915544950827	7.85290456768373e-06	0.00119196586047893
"ENSG00000184226"	255.488170605824	-1.44297027650878	0.35082021244278	-4.11313323842232	3.90324951064971e-05	0.0037304903584393
"ENSG00000184530"	9.24905628016353	-1.58404859254848	0.405268845809138	-3.9086364741061	9.28185086315965e-05	0.00677987639715684
"ENSG00000185559"	177.622150584318	7.88384785406466	1.62649749983591	4.84713186147535	1.25259176534936e-06	0.000291163838526621
"ENSG00000186529"	1315.01735524646	3.18586391987736	0.653260761334762	4.87686404639995	1.07785668916184e-06	0.000269569614792661
"ENSG00000186732"	32.3471204444063	4.73893963308	1.03070005875356	4.59778729304706	4.27001600429451e-06	0.000753428439342073
"ENSG00000187054"	314.90286933792	6.31511723001758	0.949059624473327	6.65407848692552	2.85080521546767e-11	7.28824191141061e-08
"ENSG00000187068"	295.368582716098	1.13109839993725	0.286080480069588	3.953776922012	7.69271361291496e-05	0.00618886879439022
"ENSG00000187416"	98.0583914236403	-2.59322088141433	0.514156422778478	-5.04364190843068	4.56753734784364e-07	0.000131368083545668
"ENSG00000187533"	10.0390660761284	15.1253366722255	2.9472110894144	5.1320846092605	2.86550625522653e-07	9.55542513427641e-05
"ENSG00000187689"	161.56029468446	4.17317648646572	0.866825193794204	4.81432302192233	1.47699731494757e-06	0.000336477536828007
"ENSG00000188269"	16.0198973310225	3.56469015429577	0.863676895417866	4.12734226561786	3.66979986112988e-05	0.00356570709822663
"ENSG00000188373"	112.907325196467	4.9861984160837	1.27375949854726	3.91455248951668	9.05720338239166e-05	0.00670087436094694
"ENSG00000188385"	217.84720400279	1.82070180028241	0.447737946008127	4.06644515282912	4.77357133002116e-05	0.00435853582271654
"ENSG00000188488"	176.259915737404	-2.76368567682322	0.513738700170393	-5.3795551627833	7.46701128380321e-08	3.30400889671208e-05
"ENSG00000188508"	30.6900741150631	3.10707154355296	0.778442322357052	3.991395963859	6.56855027828397e-05	0.00547593381713898
"ENSG00000188676"	56.718811202954	1.40627032195108	0.36864706077633	3.81467932767355	0.000136359886332826	0.00878852836031371
"ENSG00000188730"	20.7976425790211	3.39863355774362	0.671031067185082	5.06479315779015	4.08844023303261e-07	0.000120523412307025
"ENSG00000189398"	21.76001788195	-2.04036537946159	0.353941328315101	-5.7646994465849	8.18034879175139e-09	5.70368622270933e-06
"ENSG00000196091"	54.1830889329179	2.90507646821186	0.632477471046509	4.59316987750578	4.36563394871582e-06	0.00076015060883278
"ENSG00000196132"	67.7921258870008	2.55033228043904	0.592539392628149	4.30407212105729	1.6768703546211e-05	0.002096908151602
"ENSG00000196344"	2234.63440753412	4.26085191729114	0.877151492719634	4.85760094197667	1.18816568585219e-06	0.000285124520128916
"ENSG00000196533"	288.432513493713	-1.44357606915021	0.290599938332707	-4.96757183581182	6.77964472501498e-07	0.000183520994679847
"ENSG00000197124"	355.976639346374	-1.00889244658684	0.238452804392338	-4.2309942596727	2.32660610159298e-05	0.00262873647639107
"ENSG00000197168"	65.5339982044146	-1.27102934696164	0.324346863605058	-3.91873481628393	8.9014983271106e-05	0.00667412575279448
"ENSG00000197249"	47780.145478775	-1.95661565918118	0.345534811172495	-5.66257174651041	1.49120993869938e-08	9.53090263320392e-06
"ENSG00000197291"	132.584109346419	-1.18077124865106	0.297585082577036	-3.96784421593242	7.25257154453512e-05	0.00595980066672174
"ENSG00000197641"	2014.06029899627	5.76054865034986	0.939521926805221	6.13136158507572	8.71301219702752e-10	9.54655703054315e-07
"ENSG00000197888"	55.8178014489456	2.67053520698332	0.566669175527173	4.71268832383359	2.44469970098173e-06	0.000502232994820435
"ENSG00000198092"	56.4048831387672	4.94834762272099	1.0707033199053	4.62158613943462	3.80817147763882e-06	0.000684548574445246
"ENSG00000198477"	278.811229696138	1.19190086609201	0.311862635625348	3.82187774339175	0.000132439348998162	0.00868102072229932
"ENSG00000198842"	12.4683100095903	-1.87740034591025	0.479994288940824	-3.91129725741738	9.18017006884178e-05	0.00674845153718787
"ENSG00000198848"	9581.54651659529	1.74154224323361	0.459675609831979	3.78863312732685	0.000151478414279414	0.00954895023056177
"ENSG00000203668"	4182.36199527707	1.12462193076188	0.245945457993599	4.57264769163231	4.81599530220363e-06	0.000797203136031679
"ENSG00000203685"	302.114419068834	2.3987931016975	0.525529696978542	4.56452435607164	5.00628080060452e-06	0.000816946914475953
"ENSG00000203799"	167.644471087095	2.02909255308522	0.412453445945521	4.9195674639926	8.67356694958476e-07	0.000229390921773558
"ENSG00000204529"	16.1262385696388	4.46947713867814	0.922092651206784	4.8471020052364	1.25278021705139e-06	0.000291163838526621
"ENSG00000204632"	105.746916896623	2.11727427988328	0.533843520145144	3.96609530693119	7.305965823891e-05	0.00598231201572626
"ENSG00000205683"	81.8091194098303	-1.13706251891692	0.257416659471345	-4.41720641256124	9.99847398369746e-06	0.00141137968031224
"ENSG00000211599"	291.797351865874	1.90751013670445	0.494930085922952	3.85410018699368	0.000116156027152581	0.00787949378179953
