"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000011201"	4303.33942182355	2.40433868184076	0.297984508212362	8.06867006699316	7.10680251144419e-16	1.92603555931472e-14
"ENSG00000011332"	41.0762854188143	-2.81841787061307	0.451827854402126	-6.23781345738964	4.43729343060383e-10	4.60314177388474e-09
"ENSG00000011347"	1835.8347021382	-3.49277057945878	0.391405136743681	-8.92367077375913	4.51083374018004e-19	1.8768494308825e-17
"ENSG00000011426"	4648.73438312941	-4.13170794179908	0.302372744327312	-13.6642869415723	1.65921097173607e-42	1.1930245390211e-39
"ENSG00000011465"	57976.1814929819	1.39728263636205	0.267908262605865	5.21552647451441	1.83295877088374e-07	1.14016080992874e-06
"ENSG00000011600"	1870.74061945674	1.26996535744827	0.251599147388149	5.04757416959387	4.47455083732402e-07	2.58485915681618e-06
"ENSG00000011677"	286.505276694762	-6.57300746828864	0.885711619047877	-7.42115980747154	1.16099128665696e-13	2.20406340880281e-12
"ENSG00000012048"	1634.99086251642	-1.89441484794854	0.220266530809637	-8.60055697515738	7.93301535574968e-18	2.79099006606184e-16
"ENSG00000012124"	697.57025636458	1.47548145129272	0.339177262560475	4.35017795754999	1.36027093683806e-05	5.72602890334925e-05
"ENSG00000012504"	10.9875703607033	2.88291951466779	0.702105535791672	4.10610566033653	4.02385477491497e-05	0.000151778482813145
"ENSG00000012779"	3550.332697285	1.82673552480879	0.246860737321474	7.39986254853454	1.36325532976491e-13	2.55017413679356e-12
"ENSG00000013275"	4675.98112252173	-1.34430102641627	0.191991632416223	-7.00187299570395	2.52562986569024e-12	3.89753303686564e-11
"ENSG00000013293"	25.6781595826579	-6.06255055765885	1.62290339494104	-3.73562010934059	0.000187253175914182	0.000602420067758586
"ENSG00000013297"	479.976086836432	-1.45175990292664	0.435093380255694	-3.3366628149421	0.000847907485369705	0.00232145446583431
"ENSG00000013306"	4214.07965040758	-1.2608592180277	0.244784811318685	-5.15088828933177	2.59255584635883e-07	1.57020577701685e-06
"ENSG00000013573"	1720.93560668338	-1.69934113731941	0.23206751504673	-7.32261530433168	2.43184202497475e-13	4.36801351699016e-12
"ENSG00000013588"	22817.8328163061	1.40190169110695	0.303816389707004	4.61430567474955	3.94411596001977e-06	1.86039696851363e-05
"ENSG00000013810"	1308.83930109179	-1.50986040172698	0.262178015344603	-5.75891307950607	8.46572785529076e-09	6.84908341147627e-08
"ENSG00000014138"	1427.53554105574	-1.0637239548997	0.154637087167638	-6.87884112655681	6.03414089294987e-12	8.72107712348515e-11
"ENSG00000014914"	1908.07347078953	-1.02500804216174	0.235744434013817	-4.34796285413746	1.37407868874897e-05	5.77781004192707e-05
"ENSG00000016082"	40.112931990692	-3.92111739106144	0.98054811735263	-3.9989035944998	6.36365924522054e-05	0.000229752762550258
"ENSG00000016602"	389.865790611171	-5.2159127491623	0.804149300897346	-6.48624918698791	8.79995789674209e-11	1.02833027550096e-09
"ENSG00000017373"	300.140668638889	-2.20958613579086	0.3891205390977	-5.6784104506909	1.35952174747222e-08	1.05041087601035e-07
"ENSG00000018280"	2046.01341831477	1.17571423193053	0.273969827472516	4.29140041725387	1.77549823029567e-05	7.30551480344654e-05
"ENSG00000018625"	231.312301042592	3.07332046812162	0.421159815478777	7.29727850371445	2.93646572335895e-13	5.2214172974317e-12
"ENSG00000018869"	160.771884109501	1.04730204369762	0.223878716211282	4.67798842793632	2.89702891424507e-06	1.40539190992757e-05
"ENSG00000019102"	635.521278925081	2.55737592381942	0.423510546303506	6.03851768542901	1.55536383229592e-09	1.45358921272529e-08
"ENSG00000019169"	3895.02696602852	3.10185327043816	0.408404084698829	7.59505937048981	3.07651348701222e-14	6.33728727150083e-13
"ENSG00000019186"	4128.98906778067	-6.63243687878456	0.667052515801582	-9.9429006287676	2.70824067682839e-23	1.90562415086069e-21
"ENSG00000019505"	507.850925213398	-3.30905142662312	0.815632967361868	-4.05703491525865	4.96996544697107e-05	0.000183996677344099
"ENSG00000019549"	1943.68309792033	-1.27969974328644	0.292699745808331	-4.37205621669528	1.23081821347368e-05	5.23473128906023e-05
"ENSG00000019991"	2156.10361466882	1.21279488456891	0.276497958095469	4.38627067238652	1.15310616175932e-05	4.92607123578169e-05
"ENSG00000021645"	604.023414138897	1.19250173275297	0.381181262334231	3.12843744062989	0.00175738417201769	0.00446260373181272
"ENSG00000021826"	8083.12097148155	-6.12689774687034	0.762533250085398	-8.03492535726695	9.36358892116159e-16	2.47924991354438e-14
"ENSG00000021852"	176.270255793101	3.64166806808831	0.670599572084986	5.43046583934712	5.62071382273368e-08	3.87206599842153e-07
"ENSG00000022267"	5012.97664355534	3.17769325274593	0.283187366431593	11.2211688423379	3.20999418286023e-29	4.39635453294233e-27
"ENSG00000023839"	1244.32683755065	-4.84265884619948	0.714259228334621	-6.77997378835512	1.20197687957157e-11	1.64620750131323e-10
"ENSG00000023909"	6554.46927183588	-1.72177626971906	0.362082386388799	-4.75520581625375	1.98244346785932e-06	1.00074685721753e-05
"ENSG00000024526"	966.318304261252	-4.43078960495013	0.303372629953581	-14.6051066163354	2.60574317019709e-48	5.45050405482408e-45
"ENSG00000025423"	1349.59639425865	3.28983128922041	0.363200051085466	9.05790425796574	1.32980902005474e-19	5.91829318035582e-18
"ENSG00000025772"	2208.61898477244	-1.12109922103246	0.152208589211576	-7.36554505129855	1.76424531503096e-13	3.24748163628379e-12
"ENSG00000026559"	20.6931433243289	-4.44882194964095	0.761286172275344	-5.84382340262958	5.10161109827529e-09	4.32290206770899e-08
"ENSG00000027644"	10.3907517821789	-1.94098957076371	0.563698222516532	-3.44331327159149	0.000574633259909471	0.00163756956617005
"ENSG00000029153"	2666.00650982309	-2.47541209162238	0.318603259798787	-7.76957553160541	7.8749573238235e-15	1.79756838356999e-13
"ENSG00000029559"	93.6535961203959	-5.44576185969601	0.626683223131931	-8.68981593679836	3.63027169945794e-18	1.34724066988432e-16
"ENSG00000029993"	10329.5751146586	-3.14042362703319	0.331132412967418	-9.48389074597234	2.44974614594335e-21	1.39520319485175e-19
"ENSG00000030304"	45.722154756637	3.11902372120159	0.391175231302569	7.97346936005022	1.54280875663755e-15	3.95746785746637e-14
"ENSG00000031081"	3673.55659809846	2.15088711865567	0.201238081992766	10.6882708151283	1.1550432667939e-26	1.24188740774116e-24
"ENSG00000032444"	1415.8920160027	1.13610639216995	0.245885554739606	4.62046822300356	3.82874985298077e-06	1.81378845722122e-05
"ENSG00000033122"	90.4470650893018	-2.05567367787047	0.387638265920099	-5.30307211283983	1.13869912876727e-07	7.38245372042999e-07
"ENSG00000034053"	496.63707459573	-1.00791336780801	0.333348207620148	-3.02360518151198	0.00249782183292433	0.00609918901226368
"ENSG00000034063"	452.889842254578	-3.4366635952148	0.275245458201096	-12.4858139991685	8.92260964863036e-36	2.5662540675667e-33
"ENSG00000034239"	222.583572531042	2.03208106325973	0.461428526715454	4.40389127591335	1.06326245700835e-05	4.57733032394982e-05
"ENSG00000034971"	46.7760023075168	4.48634963848579	0.541173401915813	8.29004090482572	1.13209528717568e-16	3.41842263289044e-15
"ENSG00000035141"	3180.42465846786	-1.06363411429835	0.13054480462204	-8.14765564495529	3.71047158198587e-16	1.05140690430927e-14
"ENSG00000035499"	680.2887964931	-3.28609574371709	0.290016137588931	-11.3307341137506	9.24268012764178e-30	1.32089954693733e-27
"ENSG00000035664"	1058.16510425058	1.9678267403173	0.251817011224327	7.81451074631448	5.5176926996259e-15	1.29945334007873e-13
"ENSG00000036448"	112.342551748337	1.31159894491871	0.323520775454163	4.05414132393033	5.03187908063485e-05	0.000185959694452822
"ENSG00000036473"	12.9637632845943	2.69199448042957	0.699323277182878	3.84942782295747	0.000118394063158328	0.000398730825411296
"ENSG00000036672"	170.942807278519	1.13471220049453	0.302537621538562	3.75064824904726	0.000176377985991395	0.000570783106612565
"ENSG00000037280"	847.226202009194	1.32059678868235	0.292361257785988	4.51700337686003	6.27209056046765e-06	2.83637051308569e-05
"ENSG00000037474"	7051.08486651146	-1.00399348157129	0.152263027018298	-6.59381007479012	4.28680048047702e-11	5.34028111831596e-10
"ENSG00000037897"	963.921788599154	-1.05386956213986	0.217838433885734	-4.8378495169161	1.31251449684195e-06	6.85887941354452e-06
"ENSG00000037965"	95.1591402017891	-2.13824553630877	0.532961354767471	-4.01200859533554	6.02043074864159e-05	0.000218595693696535
"ENSG00000038427"	24217.6034523939	-1.68805061788086	0.309286357783382	-5.45788902549377	4.81828633090722e-08	3.35341652110842e-07
"ENSG00000038945"	8983.21711784571	1.91432542341327	0.234754151278011	8.15459668334557	3.50347050130476e-16	9.97665256986648e-15
"ENSG00000039068"	22710.9267337319	-1.17269902189284	0.228121612290041	-5.14067479236395	2.7375351913872e-07	1.64933090386562e-06
"ENSG00000039537"	221.04479737586	2.86866041244108	0.564566853940967	5.08117044494617	3.75116342655368e-07	2.20011519963226e-06
"ENSG00000039600"	37.623161747692	-2.12304711800855	0.495513071058409	-4.28454311704382	1.83115095557357e-05	7.50097068484818e-05
"ENSG00000040275"	1168.76547429014	-1.45124087538284	0.167310627509613	-8.67393121993677	4.17452521445593e-18	1.52948488311173e-16
"ENSG00000041982"	25066.0442649298	-2.25244650640225	0.395627333226702	-5.69335411694509	1.24567653320076e-08	9.70334103815399e-08
"ENSG00000042980"	2682.28116176593	-1.18470194523364	0.274789126752526	-4.31131303932772	1.62287960037909e-05	6.72202281280332e-05
"ENSG00000043039"	410.410973121655	-5.00678061135816	0.54343154014266	-9.21326835399321	3.16342899511184e-20	1.55196882193024e-18
"ENSG00000043355"	181.19620736742	-6.51818583385281	0.66978563279747	-9.73174925629344	2.20763445366631e-22	1.42683879619124e-20
"ENSG00000043514"	1729.98345380528	-1.05513675776027	0.151559866007746	-6.96184805089723	3.35837633425655e-12	5.08039980768633e-11
"ENSG00000043591"	170.148600640473	2.81028842227651	0.444068405988564	6.32850341158673	2.47550384952813e-10	2.67663853730229e-09
"ENSG00000044090"	3194.4249401354	-1.01742974797548	0.166264330520438	-6.11935070373021	9.39574130042635e-10	9.13335917116645e-09
"ENSG00000046604"	20260.0089442382	-2.00803293831444	0.264305871776209	-7.59738300484927	3.02179196793744e-14	6.24636498619577e-13
"ENSG00000046653"	1026.06476654156	1.40152735618567	0.269094029931057	5.20831828392754	1.9055984602668e-07	1.18183059224471e-06
"ENSG00000046774"	135.664927520168	-11.7370561279682	1.67598042649019	-7.00309856992051	2.50362554822208e-12	3.86876563056022e-11
"ENSG00000046889"	1039.15995561003	1.71535087511227	0.292416403397462	5.86612397657019	4.46100294794475e-09	3.81999318307632e-08
"ENSG00000047457"	24831.6003142008	-2.79254529404709	0.504331888085427	-5.53711823507395	3.07488981862165e-08	2.21370900615349e-07
"ENSG00000047617"	76.5669875019816	2.22587847954282	0.286943148995963	7.75721074830101	8.68175944490386e-15	1.97389923980032e-13
"ENSG00000047644"	4026.51332095568	1.25627380871629	0.156441167450407	8.03032749748904	9.72128130618225e-16	2.56510277034343e-14
"ENSG00000047648"	488.042502530672	1.96058262993981	0.216484548372901	9.05645527440898	1.34758667200072e-19	5.98583431198159e-18
"ENSG00000047936"	7751.50328449047	1.92025538389614	0.436606219425591	4.39814024276261	1.09182422632635e-05	4.69040022844345e-05
"ENSG00000048162"	639.808399537879	-1.12828491548847	0.163786191951491	-6.88876700804325	5.62780237605165e-12	8.14915700884659e-11
"ENSG00000048540"	6325.46183130314	1.5701712337047	0.395655855180677	3.96852773223255	7.23180424396143e-05	0.000257500129757519
"ENSG00000048545"	26.3755735377388	-5.5130123801044	0.607454904147727	-9.07559119608934	1.13062026627804e-19	5.08094564585772e-18
"ENSG00000048740"	6349.03553433051	1.52529026751529	0.200841024972369	7.59451545183629	3.08946285729729e-14	6.35826930979905e-13
"ENSG00000049130"	9024.77412839948	1.12407762676501	0.246862734191921	4.55345206494841	5.27727006480645e-06	2.42800853671529e-05
"ENSG00000049192"	302.352314130436	-1.12752600064881	0.292018578566311	-3.86114474696948	0.000112857016027835	0.00038198397790298
"ENSG00000049249"	320.91832482347	-1.48301400288478	0.32974273619571	-4.49748801139497	6.87610369490785e-06	3.08706868129043e-05
"ENSG00000049283"	358.897977048132	-3.96037762363318	0.366946207719473	-10.7928016159275	3.72264882348761e-27	4.11923208340011e-25
"ENSG00000049449"	6660.43794964235	-1.35092349242291	0.193206443806298	-6.99212441266867	2.70754607089573e-12	4.16429996960159e-11
"ENSG00000049540"	3348.5681613181	1.14646953171913	0.382966517916408	2.99365474025427	0.00275657686149693	0.00665541206780513
"ENSG00000049541"	1950.19183880497	-1.05534264366826	0.140000131897493	-7.53815463860406	4.76668422937084e-14	9.52054144388833e-13
"ENSG00000049768"	218.195123364563	-1.27185285069907	0.305059168626779	-4.16920054042074	3.05669947479716e-05	0.000118663064308432
"ENSG00000050555"	538.345378303685	1.33577189364679	0.363396702659787	3.6757953054333	0.000237109587533808	0.000743783844521525
"ENSG00000051180"	482.302277923571	-2.66381595228067	0.244011838680201	-10.9167488212399	9.58662394572593e-28	1.1370032493155e-25
"ENSG00000051341"	978.029535687909	-3.10153489573835	0.285907043814803	-10.8480534594572	2.03717562319015e-27	2.32203088258744e-25
"ENSG00000051596"	458.186247764331	-1.14583332141744	0.22564663612254	-5.07799868461227	3.81431335800887e-07	2.23373723732314e-06
"ENSG00000052795"	6348.28575173617	1.09882910993994	0.202635604769168	5.42268527385242	5.87103105227156e-08	4.03123107972892e-07
"ENSG00000052802"	5382.52126970438	1.13917106492798	0.201380631418397	5.65680550758226	1.54216350436304e-08	1.18121305166076e-07
"ENSG00000053372"	2108.28140735833	-1.150137719717	0.138171423501393	-8.32399124631875	8.50498905885364e-17	2.61969602751223e-15
"ENSG00000053918"	729.484255596295	1.76507543981872	0.331456757887806	5.32520577063078	1.00838820186869e-07	6.62535812015895e-07
"ENSG00000054179"	68.8682562841294	-2.2145556016564	0.462790651594523	-4.7852211232579	1.70799187777374e-06	8.72539634007458e-06
"ENSG00000054356"	68.8883170517335	-4.88352182426735	0.540515207235977	-9.03493881187938	1.64094206990874e-19	7.23303373305176e-18
"ENSG00000054690"	578.022173390996	-1.41929241294315	0.36331005065381	-3.90655972877437	9.3619509661012e-05	0.000324069700284373
"ENSG00000054803"	117.040028602272	2.36253573066114	0.533184492758985	4.43099107859665	9.38009704270269e-06	4.0891749309501e-05
"ENSG00000055118"	323.091687167941	-2.01583206041975	0.533816189589995	-3.77626624993903	0.00015919681837384	0.000520380678216179
"ENSG00000055813"	33.137354801447	1.75225934912312	0.444225015776864	3.94453100768933	7.99563076457596e-05	0.000281159979643641
"ENSG00000056291"	20.8114472060934	-3.78975025512583	0.911957796311958	-4.15562021669417	3.24406313609621e-05	0.000125176335231323
"ENSG00000056998"	525.609843247226	-1.97409772877768	0.331142245171342	-5.96147956826297	2.49964176521558e-09	2.2501665640002e-08
"ENSG00000057019"	10284.9227968376	-1.99668759545764	0.358229896033482	-5.57376036329203	2.49298605691123e-08	1.82911722523822e-07
"ENSG00000057149"	1095.97850471235	-5.62687345185015	0.806437368360293	-6.97744632455602	3.00593601210073e-12	4.59558682408143e-11
"ENSG00000057294"	1243.86877785809	-2.81113223428023	0.399518221018602	-7.03630544587687	1.9740395517029e-12	3.10038744335371e-11
"ENSG00000058085"	25928.8197744778	-1.93610467193417	0.39106610495814	-4.95083733258194	7.38948506049707e-07	4.0598056771007e-06
"ENSG00000058335"	852.884155472909	3.04885837502943	0.443446537882757	6.87536853841787	6.18298027665268e-12	8.91379656550762e-11
"ENSG00000058804"	2943.85732365423	-1.39955287607403	0.154913918075864	-9.03439079882181	1.64918442558382e-19	7.2554654776784e-18
"ENSG00000059377"	2076.87026274628	1.06483624727567	0.205686650440986	5.17698277935246	2.25503021789037e-07	1.37994655009148e-06
"ENSG00000059573"	6226.26785668078	-1.40754299344831	0.136230418358553	-10.3320756877052	5.0456732963148e-25	4.46522680288105e-23
"ENSG00000059915"	111.155896602757	-1.59977106544605	0.371111971144232	-4.31075036602445	1.62701498804292e-05	6.73793877967593e-05
"ENSG00000060140"	627.918637415319	-2.21306672232793	0.287707712186535	-7.69206603990195	1.44777850635105e-14	3.15155493402378e-13
"ENSG00000060718"	8746.90188041518	-7.80967709979873	0.510643856044693	-15.2937845180207	8.41166182557005e-53	2.76491324206487e-49
"ENSG00000061455"	244.034134602687	1.11321701594464	0.249204639066229	4.46707982690802	7.9294547230796e-06	3.51471438496125e-05
"ENSG00000061656"	458.150562806533	-1.88844566388613	0.307292600789482	-6.14543161480107	7.97463656056692e-10	7.85145111776142e-09
"ENSG00000062038"	6460.75004097459	-3.31861308753885	0.407408512712156	-8.14566457005656	3.77204437630395e-16	1.06753959476479e-14
"ENSG00000062716"	28848.6030283465	-1.2381316251826	0.176879908138084	-6.99984321687926	2.56249100006102e-12	3.95176644908874e-11
"ENSG00000063015"	18.3747380785119	-3.25798502700805	0.628575389258992	-5.18312533815362	2.18198298316145e-07	1.3378345085798e-06
"ENSG00000063127"	138.900852702408	1.11662163896297	0.218126490720756	5.1191473134387	3.06920157196376e-07	1.83046290744723e-06
"ENSG00000063438"	140.105432598046	1.39950106129049	0.365197861634798	3.83217211356513	0.000127016824725532	0.000424591803340553
"ENSG00000064042"	12002.0246226506	2.3724057633807	0.256675071787756	9.24283666059491	2.40047271058666e-20	1.18779519565352e-18
"ENSG00000064102"	2201.32678401904	-1.06400745106336	0.162356437751735	-6.55352794011395	5.6193413264707e-11	6.86388327621462e-10
"ENSG00000064201"	81.3650504556198	1.22846019112903	0.360593532787366	3.40677266625696	0.000657358542096263	0.00185198514694415
"ENSG00000064205"	381.85262456954	1.51112019077259	0.348293069227528	4.33864559557293	1.43363494648301e-05	6.00191166004869e-05
"ENSG00000064218"	84.3605701711883	-4.08300137888457	0.712694482280916	-5.72896448674232	1.0104554382211e-08	8.04761826861522e-08
"ENSG00000064225"	813.112241737994	1.20624489967697	0.214800796797731	5.61564443735674	1.95830991343634e-08	1.46484892061953e-07
"ENSG00000064270"	1030.66548625045	1.35651049986201	0.368017832907266	3.68599121718059	0.000227814207446273	0.000717069370606197
"ENSG00000064655"	823.981800493018	-2.83945626765119	0.427948814363987	-6.63503711739723	3.24420887792239e-11	4.1378049929111e-10
"ENSG00000064763"	528.202924405787	1.01666377574899	0.25996249866395	3.91080937048238	9.19873535778374e-05	0.000319043867722711
"ENSG00000064886"	1312.26722124189	1.97596356291096	0.340363194591466	5.80545603728596	6.41910464844065e-09	5.33395373261e-08
"ENSG00000064989"	6090.76570058541	3.23400012238159	0.216233067364349	14.9560849402018	1.42146070103481e-50	4.08829865876374e-47
"ENSG00000065054"	1003.66562011363	1.30691382344798	0.354848297809867	3.68302125588396	0.000230485932539155	0.00072478486016037
"ENSG00000065328"	736.929316419285	-3.92789733476006	0.28642933197736	-13.7133208657224	8.45000212428859e-43	6.48086996259187e-40
"ENSG00000065413"	1358.03007394795	1.18103433733622	0.186273042114431	6.34033955708248	2.29259312236507e-10	2.49174658254596e-09
"ENSG00000065534"	11736.0570757284	1.06669116062817	0.235628998480163	4.52699441710685	5.98285200540801e-06	2.71678393117097e-05
"ENSG00000065618"	5651.58997118896	-4.04493378155923	0.580141967585084	-6.97231713540185	3.11762766869516e-12	4.74741859887537e-11
